SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
CAss_S1,,CAss_WS1,Unspecified,Centroid of Area,ALAMEDA,4326,,,,,37.7343636266,-122.02730332600001,,,POU,NORRIS CANYON PROPERTY OWNERS ASSN,CA0103040,,Water Service Area,CA,
CAss_S2,,CAss_WS1,Unspecified,Centroid of Area,ALAMEDA,4326,,,,,37.3688482988,-121.913030614,,,POU,CASTLEWOOD DOMESTIC WATER SYSTEM,CA0105008,,Water Service Area,CA,
CAss_S3,,CAss_WS1,Unspecified,Centroid of Area,ALAMEDA,4326,,,,,37.7870623429,-121.57880885700001,,,POU,MOUNTAIN HOUSE SCHOOL,CA0105009,,Water Service Area,CA,
CAss_S4,,CAss_WS1,Unspecified,Centroid of Area,ALAMEDA,4326,,,,,37.66165929,-121.887235608,,,POU,ALAMEDA COUNTY FAIRGROUNDS,CA0105020,,Water Service Area,CA,
CAss_S5,,CAss_WS1,Unspecified,Centroid of Area,ALAMEDA,4326,,,,,37.53777854,-122.020012035,,,POU,ALAMEDA COUNTY WATER DISTRICT,CA0110001,,Water Service Area,CA,
CAss_S6,,CAss_WS1,Unspecified,Centroid of Area,ALAMEDA,4326,,,,,37.6755340987,-121.75434409,,,POU,CALIFORNIA WATER SERVICE - LIVERMORE,CA0110003,,Water Service Area,CA,
CAss_S7,,CAss_WS1,Unspecified,Centroid of Area,ALAMEDA,4326,,,,,37.8440370207,-122.19217969,,,POU,EAST BAY MUD,CA0110005,,Water Service Area,CA,
CAss_S8,,CAss_WS1,Unspecified,Centroid of Area,ALAMEDA,4326,,,,,37.6449901576,-122.07875334399999,,,POU,CITY OF HAYWARD,CA0110006,,Water Service Area,CA,
CAss_S9,,CAss_WS1,Unspecified,Centroid of Area,ALAMEDA,4326,,,,,37.6616505922,-121.886429263,,,POU,CITY OF PLEASANTON,CA0110008,,Water Service Area,CA,
CAss_S10,,CAss_WS1,Unspecified,Centroid of Area,ALAMEDA,4326,,,,,37.731784886,-121.90027630700001,,,POU,DUBLIN SAN RAMON SERVICES DISTRICT,CA0110009,,Water Service Area,CA,
CAss_S12,,CAss_WS1,Unspecified,Centroid of Area,ALAMEDA,4326,,,,,37.6936896398,-121.76470897899999,,,POU,CITY OF LIVERMORE,CA0110011,,Jurisdictional,CA,
CAss_S13,,CAss_WS1,Unspecified,Centroid of Area,ALAMEDA,4326,,,,,37.70507471,-121.75808023399999,,,POU,CITY OF LIVERMORE,CA0110011,,Water Service Area,CA,
CAss_S14,,CAss_WS1,Unspecified,Centroid of Area,ALAMEDA,4326,,,,,37.6001791526,-121.88787546799999,,,POU,TOWN OF SUNOL-SFPUC,CA0110012,,Water Service Area,CA,
CAss_S15,,CAss_WS1,Unspecified,Centroid of Area,ALAMEDA,4326,,,,,37.7842640965,-122.310714694,,,POU,ALAMEDA POINT,CA0110016,,Water Service Area,CA,
CAss_S18,,CAss_WS1,Unspecified,Centroid of Area,ALPINE,4326,,,,,38.4664410025,-120.042408659,,,POU,LAKE ALPINE WATER COMPANY,CA0210001,,Water Service Area,CA,
CAss_S19,,CAss_WS1,Unspecified,Centroid of Area,ALPINE,4326,,,,,38.69258868,-120.07198449799999,,,POU,KIRKWOOD MEADOWS PUBLIC UTILITY DISTRICT,CA0210002,,Water Service Area,CA,
CAss_S22,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.4391896507,-120.862956482,,,POU,DRYTOWN COUNTY WATER DISTRICT,CA0300010,,Water Service Area,CA,
CAss_S23,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.360145228899995,-120.749668696,,,POU,SUTTER PINES MHP,CA0300011,,Water Service Area,CA,
CAss_S24,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.4444035996,-120.627954649,,,POU,VOLCANO COMMUNITY SERVICE DIST,CA0300016,,Water Service Area,CA,
CAss_S25,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.5039945208,-120.761098444,,,POU,FIDDLETOWN COMMUNITY SERVICE,CA0300019,,Water Service Area,CA,
CAss_S26,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.4070756428,-120.646849729,,,POU,TABEAU MOBILE HOME PARK,CA0300024,,Water Service Area,CA,
CAss_S27,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.302899150100004,-120.89168109299999,,,POU,JACKSON VALLEY IRRIGATION DISTRICT,CA0300037,,Water Service Area,CA,
CAss_S28,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.3118343322,-120.973260435,,,POU,IONE BAND OF MIWOK INDIANS,CA0300078,,Water Service Area,CA,
CAss_S29,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.326593776399996,-120.737676665,,,POU,GRACE FELLOWSHIP CHURCH,CA0300086,,Water Service Area,CA,
CAss_S30,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.3074892458,-120.90261650000001,,,POU,"MP ASSOCIATES, INC.",CA0300524,,Water Service Area,CA,
CAss_S31,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.348630276,-120.772362501,,,POU,CITY OF JACKSON,CA0310001,,Water Service Area,CA,
CAss_S32,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.3813655955,-120.96394965,,,POU,"AWA, IONE",CA0310002,,Water Service Area,CA,
CAss_S33,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.379862851,-120.765923268,,,POU,"AWA, TANNER",CA0310003,,Water Service Area,CA,
CAss_S34,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.478342216,-120.844523415,,,POU,"PLYMOUTH, CITY OF",CA0310004,,Water Service Area,CA,
CAss_S35,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.4073853587,-120.66060720899999,,,POU,PINE GROVE COMM SERV DIST,CA0310005,,Water Service Area,CA,
CAss_S36,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.5458020372,-120.742733948,,,POU,RIVER PINES PUD,CA0310006,,Water Service Area,CA,
CAss_S37,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.4582604171,-120.537031337,,,POU,FIRST MACE MEADOW # 1,CA0310011,,Water Service Area,CA,
CAss_S38,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.4214648297,-120.59170063299999,,,POU,AWA BUCKHORN PLANT,CA0310012,,Water Service Area,CA,
CAss_S39,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.4470942379,-120.539205382,,,POU,FIRST MACE MEADOWS UNIT NO. 2,CA0310018,,Water Service Area,CA,
CAss_S40,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.4627262438,-120.66076121,,,POU,AWA LA MEL HEIGHTS #3,CA0310019,,Water Service Area,CA,
CAss_S41,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.2607016625,-120.977320636,,,POU,AWA - CAMANCHE VILLAGE,CA0310021,,Water Service Area,CA,
CAss_S42,,CAss_WS1,Unspecified,Centroid of Area,AMADOR,4326,,,,,38.4248384619,-120.643066125,,,POU,INDIAN GRINDING ROCK-CALAVERAS DISTRICT,CA0310300,,Water Service Area,CA,
CAss_S43,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.8721558268,-121.682114374,,,POU,HARTLEY MUTUAL WATER SYSTEM,CA0400003,,Water Service Area,CA,
CAss_S44,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.6833638724,-121.77419258,,,POU,BUTTE CREEK ESTATES MUTUAL WATER CO,CA0400007,,Water Service Area,CA,
CAss_S45,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.705549237,-121.74557529,,,POU,GRAN MUTUAL WATER CO,CA0400008,,Water Service Area,CA,
CAss_S46,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.6383813243,-121.389061975,,,POU,BERRY CREEK COMMUNITY SERVICE DIST,CA0400016,,Water Service Area,CA,
CAss_S48,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.8756992589,-121.675260206,,,POU,FOREST RANCH MOBILE PARK,CA0400041,,Water Service Area,CA,
CAss_S49,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.634950833299996,-121.455837985,,,POU,FEATHER RIDGE ESTATES WATER CO,CA0400081,,Water Service Area,CA,
CAss_S50,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.7806384943,-121.68722271799999,,,POU,DEL ORO WATER COMPANY - BUZZTAIL DIST.,CA0400091,,Water Service Area,CA,
CAss_S51,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.849297299999996,-121.687740079,,,POU,HUMBOLDT HIGHLANDS MUTUAL,CA0400123,,Water Service Area,CA,
CAss_S52,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.584325493200005,-121.117287049,,,POU,SFWP - SLY CREEK CAMPGROUND,CA0400137,,Water Service Area,CA,
CAss_S53,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,40.0834029907,-121.541288989,,,POU,BIGGERS GLEN MUTUAL WATER CO,CA0400155,,Water Service Area,CA,
CAss_S55,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.6850877348,-121.562143156,,,POU,DEL ORO WATER CO.-LIME SADDLE MARINA,CA0405001,,Water Service Area,CA,
CAss_S56,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.7350114455,-121.664771774,,,POU,BLUE OAK TERRACE MUTUAL,CA0409181,,Water Service Area,CA,
CAss_S58,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.7434515105,-121.83543301600001,,,POU,CAL-WATER SERVICE CO.-CHICO,CA0410002,,Water Service Area,CA,
CAss_S59,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.646123912,-121.803547757,,,POU,DURHAM IRRIGATION DISTRICT,CA0410003,,Water Service Area,CA,
CAss_S60,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.497903519,-121.558909111,,,POU,CAL-WATER SERVICE CO.-OROVILLE,CA0410005,,Water Service Area,CA,
CAss_S61,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.4884314341,-121.50624707799999,,,POU,SFWP-MINERS RANCH,CA0410006,,Water Service Area,CA,
CAss_S62,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.7563408309,-121.606667514,,,POU,PARADISE IRRIGATION DISTRICT,CA0410007,,Water Service Area,CA,
CAss_S63,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.5428927107,-121.59059085,,,POU,THERMALITO WATER & SEWER DIST,CA0410008,,Water Service Area,CA,
CAss_S64,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.8053299867,-121.58093209399999,,,POU,DEL ORO WATER CO.-MAGALIA,CA0410009,,Water Service Area,CA,
CAss_S65,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.8148400556,-121.60034063200001,,,POU,DEL ORO WATER CO.-PARADISE PINES,CA0410011,,Water Service Area,CA,
CAss_S66,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.3895729153,-121.40100872100001,,,POU,SFWP-BANGOR,CA0410012,,Water Service Area,CA,
CAss_S67,,CAss_WS1,Unspecified,Centroid of Area,BUTTE,4326,,,,,39.9072528656,-121.530260769,,,POU,DEL ORO WATER CO.-STIRLING BLUFFS,CA0410018,,Water Service Area,CA,
CAss_S69,,CAss_WS1,Unspecified,Centroid of Area,CALAVERAS,4326,,,,,38.386196175,-120.539975234,,,POU,DUNROVIN MOBILE HOME VILLAGE,CA0500068,,Water Service Area,CA,
CAss_S70,,CAss_WS1,Unspecified,Centroid of Area,CALAVERAS,4326,,,,,38.1416782031,-120.44313233,,,POU,UNION PUBLIC UTILITY DISTRICT,CA0510001,,Water Service Area,CA,
CAss_S71,,CAss_WS1,Unspecified,Centroid of Area,CALAVERAS,4326,,,,,38.2612366508,-120.68827788700001,,,POU,CALAVERAS PUD,CA0510002,,Water Service Area,CA,
CAss_S72,,CAss_WS1,Unspecified,Centroid of Area,CALAVERAS,4326,,,,,38.0737622643,-120.55325727399999,,,POU,"ANGELS, CITY OF",CA0510003,,Water Service Area,CA,
CAss_S73,,CAss_WS1,Unspecified,Centroid of Area,CALAVERAS,4326,,,,,38.175410413499996,-120.456091265,,,POU,CCWD - SHEEP RANCH,CA0510004,,Water Service Area,CA,
CAss_S74,,CAss_WS1,Unspecified,Centroid of Area,CALAVERAS,4326,,,,,38.4041861406,-120.537809351,,,POU,CCWD - WEST POINT,CA0510005,,Water Service Area,CA,
CAss_S75,,CAss_WS1,Unspecified,Centroid of Area,CALAVERAS,4326,,,,,38.1554390242,-120.83812052100001,,,POU,CCWD - JENNY LIND,CA0510006,,Water Service Area,CA,
CAss_S76,,CAss_WS1,Unspecified,Centroid of Area,CALAVERAS,4326,,,,,38.251855674299996,-120.332199103,,,POU,BLUE LAKE SPRINGS MUT WTR,CA0510009,,Water Service Area,CA,
CAss_S77,,CAss_WS1,Unspecified,Centroid of Area,CALAVERAS,4326,,,,,38.1925583775,-120.828627719,,,POU,VALLEY SPRINGS PUD,CA0510010,,Water Service Area,CA,
CAss_S78,,CAss_WS1,Unspecified,Centroid of Area,CALAVERAS,4326,,,,,38.2959197939,-120.273329625,,,POU,SNOWSHOE SPRINGS ASSN.,CA0510011,,Water Service Area,CA,
CAss_S79,,CAss_WS1,Unspecified,Centroid of Area,CALAVERAS,4326,,,,,38.255527280500004,-120.350112037,,,POU,CCWD - EBBETTS PASS,CA0510016,,Water Service Area,CA,
CAss_S80,,CAss_WS1,Unspecified,Centroid of Area,CALAVERAS,4326,,,,,37.9290995772,-120.629248089,,,POU,CCWD - COPPER COVE,CA0510017,,Water Service Area,CA,
CAss_S81,,CAss_WS1,Unspecified,Centroid of Area,CALAVERAS,4326,,,,,38.197209401799995,-120.958317531,,,POU,CCWD - WALLACE,CA0510019,,Water Service Area,CA,
CAss_S82,,CAss_WS1,Unspecified,Centroid of Area,COLUSA,4326,,,,,39.370055693699996,-122.54676666799999,,,POU,COLUSA CO. SERVICE AREA #2-STONYFORD,CA0600005,,Water Service Area,CA,
CAss_S83,,CAss_WS1,Unspecified,Centroid of Area,COLUSA,4326,,,,,39.2119566302,-122.01908719299999,,,POU,COLUSA CO. SERVICE AREA #1-CENTURY RANCH,CA0600012,,Water Service Area,CA,
CAss_S84,,CAss_WS1,Unspecified,Centroid of Area,COLUSA,4326,,,,,39.4033962956,-122.011791788,,,POU,COLUSA CO. WWD #2 - PRINCETON,CA0600013,,Water Service Area,CA,
CAss_S85,,CAss_WS1,Unspecified,Centroid of Area,COLUSA,4326,,,,,39.038915584099996,-122.42234168600001,,,POU,WILBUR HOT SPRINGS,CA0600016,,Water Service Area,CA,
CAss_S86,,CAss_WS1,Unspecified,Centroid of Area,COLUSA,4326,,,,,39.1253174691,-122.124079241,,,POU,MORNING STAR PKG. CO.-WMS.,CA0605002,,Water Service Area,CA,
CAss_S87,,CAss_WS1,Unspecified,Centroid of Area,COLUSA,4326,,,,,39.141580903699996,-122.13330173899999,,,POU,KINGDOM HALL OF JEHOVAH'S WITNESS-WMS,CA0605005,,Water Service Area,CA,
CAss_S88,,CAss_WS1,Unspecified,Centroid of Area,COLUSA,4326,,,,,39.0035251042,-122.058732209,,,POU,DEL ORO WC - ARBUCKLE DISTRICT,CA0605011,,Water Service Area,CA,
CAss_S89,,CAss_WS1,Unspecified,Centroid of Area,COLUSA,4326,,,,,39.0172068942,-122.059324054,,,POU,ARBUCKLE PUBLIC UTILITY DISTRICT,CA0610001,,Water Service Area,CA,
CAss_S90,,CAss_WS1,Unspecified,Centroid of Area,COLUSA,4326,,,,,39.2068083001,-122.011014424,,,POU,CITY OF COLUSA,CA0610002,,Water Service Area,CA,
CAss_S91,,CAss_WS1,Unspecified,Centroid of Area,COLUSA,4326,,,,,39.1545633911,-122.147104665,,,POU,CITY OF WILLIAMS,CA0610004,,Water Service Area,CA,
CAss_S93,,CAss_WS1,Unspecified,Centroid of Area,CONTRA COSTA,4326,,,,,38.0082895839,-121.630989324,,,POU,WILLOW PARK MARINA,CA0707507,,Water Service Area,CA,
CAss_S94,,CAss_WS1,Unspecified,Centroid of Area,CONTRA COSTA,4326,,,,,37.9757853925,-121.66536256799999,,,POU,KNIGHTSEN COMMUNITY WATER SYSTEM,CA0707547,,Water Service Area,CA,
CAss_S95,,CAss_WS1,Unspecified,Centroid of Area,CONTRA COSTA,4326,,,,,38.018237624499996,-121.65023273700001,,,POU,ANGLERS SUBDIVISION 4,CA0707569,,Water Service Area,CA,
CAss_S96,,CAss_WS1,Unspecified,Centroid of Area,CONTRA COSTA,4326,,,,,38.021123312,-121.614153713,,,POU,PLEASANTIMES MUTUAL WATER CO,CA0707576,,Water Service Area,CA,
CAss_S97,,CAss_WS1,Unspecified,Centroid of Area,CONTRA COSTA,4326,,,,,37.8331556246,-122.164690778,,,POU,MORAGA HEIGHTS MUTUAL WATER,CA0707585,,Water Service Area,CA,
CAss_S98,,CAss_WS1,Unspecified,Centroid of Area,CONTRA COSTA,4326,,,,,37.9798006693,-121.79659377799999,,,POU,CITY OF ANTIOCH,CA0710001,,Water Service Area,CA,
CAss_S99,,CAss_WS1,Unspecified,Centroid of Area,CONTRA COSTA,4326,,,,,38.029025526,-121.958313629,,,POU,GOLDEN STATE WATER COMPANY - BAY POINT,CA0710002,,Water Service Area,CA,
CAss_S100,,CAss_WS1,Unspecified,Centroid of Area,CONTRA COSTA,4326,,,,,37.9578469695,-121.896495594,,,POU,CONTRA COSTA WATER DISTRICT,CA0710003,,Water Service Area,CA,
CAss_S101,,CAss_WS1,Unspecified,Centroid of Area,CONTRA COSTA,4326,,,,,37.9357554773,-121.718874146,,,POU,BRENTWOOD,CA0710004,,Water Service Area,CA,
CAss_S102,,CAss_WS1,Unspecified,Centroid of Area,CONTRA COSTA,4326,,,,,37.996110707199996,-122.121826321,,,POU,CITY OF MARTINEZ,CA0710006,,Water Service Area,CA,
CAss_S103,,CAss_WS1,Unspecified,Centroid of Area,CONTRA COSTA,4326,,,,,37.992783941999996,-121.695529799,,,POU,DIABLO WATER DISTRICT,CA0710007,,Water Service Area,CA,
CAss_S104,,CAss_WS1,Unspecified,Centroid of Area,CONTRA COSTA,4326,,,,,38.0189763987,-121.896900602,,,POU,CITY OF PITTSBURG,CA0710008,,Water Service Area,CA,
CAss_S105,,CAss_WS1,Unspecified,Centroid of Area,CONTRA COSTA,4326,,,,,37.9071207515,-121.606702482,,,POU,TOWN OF DISCOVERY BAY,CA0710009,,Water Service Area,CA,
CAss_S106,,CAss_WS1,Unspecified,Centroid of Area,CONTRA COSTA,4326,,,,,37.796643862399996,-121.60255827200001,,,POU,DWR DELTA FIELD DIVISION - BANKS PP,CA0710800,,Water Service Area,CA,
CAss_S107,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.5729270705,-124.069976391,,,POU,REDWOOD PARK C.S.D.,CA0800526,,Water Service Area,CA,
CAss_S108,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.7941596957,-124.07276475399999,,,POU,BIG ROCK C.S.D.,CA0800532,,Water Service Area,CA,
CAss_S109,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.8468334788,-123.97345826700001,,,POU,GASQUET C.S.D.,CA0800555,,Water Service Area,CA,
CAss_S110,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.8301708314,-124.100186241,,,POU,HRC C.S.D.,CA0800556,,Water Service Area,CA,
CAss_S111,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.8413339935,-124.104913726,,,POU,JED SMITH HOMEOWNERS ASSN.,CA0800825,,Water Service Area,CA,
CAss_S112,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.786643468499996,-124.17708552299999,,,POU,CITY OF CRESCENT CITY,CA0810001,,Water Service Area,CA,
CAss_S113,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.951761859899996,-124.17732562200001,,,POU,SMITH RIVER C.S.D.,CA0810002,,Water Service Area,CA,
CAss_S114,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.7536898553,-124.162239591,,,POU,BERTSCH OCEAN VIEW CSD,CA0810003,,Water Service Area,CA,
CAss_S115,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.7724630252,-124.107722966,,,POU,JEDEDIAH SMITH STATE PARK,CA0810303,,Water Service Area,CA,
CAss_S116,,CAss_WS1,Unspecified,Centroid of Area,DEL NORTE,4326,,,,,41.500532680300005,-124.06067835,,,POU,CALFIRE-ALDER CONSERVATION CAMP,CA0810800,,Water Service Area,CA,
