SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUIDs,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
TXss_S1,,"TXss_WS601,TXss_WS429,TXss_WS44,TXss_WS16,TXss_WS59",,System,ANDERSON,4326,,,,,31.7547286724,-95.64526289780001,,,POU,CITY OF PALESTINE,TX0010001,,Public Water Systems,TX,
TXss_S2,,"TXss_WS59,TXss_WS601",,PWS,ANDERSON,4326,,,,,32.056111275700005,-95.5043632765,,,POU,CITY OF FRANKSTON DOWNTOWN PLANT,TX0010002,,Public Water Systems,TX,
TXss_S3,,"TXss_WS59,TXss_WS601",,CCNBND,ANDERSON,4326,,,,,32.060175684499995,-95.4475939828,,,POU,FRANKSTON RURAL WSC,TX0010004,,Public Water Systems,TX,
TXss_S4,,"TXss_WS439,TXss_WS59,TXss_WS601",,System,ANDERSON,4326,,,,,31.628617443899998,-95.57680358299999,,,POU,CITY OF ELKHART,TX0010005,,Public Water Systems,TX,
TXss_S5,,"TXss_WS59,TXss_WS601",,System,ANDERSON,4326,,,,,31.973039044,-95.54845719120001,,,POU,DOGWOOD SPRINGS WSC PLANT 1,TX0010007,,Public Water Systems,TX,
TXss_S6,,"TXss_WS59,TXss_WS601",,System,ANDERSON,4326,,,,,31.965121978499997,-95.80566018969999,,,POU,B B S WSC,TX0010015,,Public Water Systems,TX,
TXss_S7,,"TXss_WS59,TXss_WS601",,System,ANDERSON,4326,,,,,31.8801780646,-95.8864138615,,,POU,B C Y WSC,TX0010018,,Public Water Systems,TX,
TXss_S8,,"TXss_WS59,TXss_WS429,TXss_WS601",,System,ANDERSON,4326,,,,,31.751855016999997,-95.7469964517,,,POU,FOUR PINES WSC,TX0010020,,Public Water Systems,TX,
TXss_S9,,"TXss_WS59,TXss_WS429,TXss_WS601",,CCNBND,ANDERSON,4326,,,,,31.8043385643,-95.7053248559,,,POU,LONE PINE WSC,TX0010021,,Public Water Systems,TX,
TXss_S10,,"TXss_WS59,TXss_WS601",,CCNFAC,ANDERSON,4326,,,,,31.8807203189,-95.7450702342,,,POU,MONTALBA WSC,TX0010023,,Public Water Systems,TX,
TXss_S11,,"TXss_WS92,TXss_WS59,TXss_WS429,TXss_WS601",,CCNBND,ANDERSON,4326,,,,,31.8448010488,-95.52169259739999,,,POU,NECHES WSC,TX0010024,,Public Water Systems,TX,
TXss_S12,,"TXss_WS16,TXss_WS59,TXss_WS429,TXss_WS601",,System,ANDERSON,4326,,,,,31.720679771999997,-95.6395048791,,,POU,PLEASANT SPRINGS WSC,TX0010026,,Public Water Systems,TX,
TXss_S13,,"TXss_WS7,TXss_WS59,TXss_WS601",,CCNBND,ANDERSON,4326,,,,,31.676997436100002,-95.4105306325,,,POU,SLOCUM WSC,TX0010028,,Public Water Systems,TX,
TXss_S14,,"TXss_WS59,TXss_WS601",,CCNBND,ANDERSON,4326,,,,,31.6792073509,-95.73898642399999,,,POU,TUCKER WSC,TX0010029,,Public Water Systems,TX,
TXss_S15,,"TXss_WS59,TXss_WS429,TXss_WS601",,System,ANDERSON,4326,,,,,31.7398201873,-95.53792979190001,,,POU,WALSTON SPRINGS WSC,TX0010030,,Public Water Systems,TX,
TXss_S16,,"TXss_WS59,TXss_WS601",,System,ANDERSON,4326,,,,,31.954210203000002,-95.6640208016,,,POU,BRUSHY CREEK WSC,TX0010036,,Public Water Systems,TX,
TXss_S17,,"TXss_WS44,TXss_WS59,TXss_WS429,TXss_WS601",,OTHER,ANDERSON,4326,,,,,31.8024519144,-95.6175632342,,,POU,DOGWOOD HILLS NORTH,TX0010038,,Public Water Systems,TX,
TXss_S18,,"TXss_WS59,TXss_WS601",,System,ANDERSON,4326,,,,,31.6506265378,-95.6585127898,,,POU,ANDERSON COUNTY CEDAR CREEK WSC,TX0010046,,Public Water Systems,TX,
TXss_S19,,"TXss_WS59,TXss_WS429,TXss_WS601",,CCNBND,ANDERSON,4326,,,,,31.8180187438,-95.63183972520001,,,POU,NORWOOD WSC,TX0010047,,Public Water Systems,TX,
TXss_S20,,"TXss_WS59,TXss_WS601",,CCNBND,ANDERSON,4326,,,,,31.609673964200002,-95.46546149049999,,,POU,LAKE IONI WATER SUPPLY,TX0010054,,Public Water Systems,TX,
TXss_S21,,"TXss_WS206,TXss_WS1,TXss_WS601",,System,ANDREWS,4326,,,,,32.3388928017,-102.546633614,,,POU,CITY OF ANDREWS,TX0020001,,Public Water Systems,TX,
TXss_S22,,"TXss_WS256,TXss_WS311,TXss_WS601,TXss_WS8,TXss_WS7,TXss_WS307",,System,ANGELINA,4326,,,,,31.182526218099998,-94.7840548264,,,POU,CITY OF DIBOLL,TX0030001,,Public Water Systems,TX,
TXss_S23,,"TXss_WS256,TXss_WS8,TXss_WS59,TXss_WS601",,CCNBND,ANGELINA,4326,,,,,31.2808535763,-94.5739411741,,,POU,CITY OF HUNTINGTON,TX0030002,,Public Water Systems,TX,
TXss_S24,,"TXss_WS16,TXss_WS59,TXss_WS601",,System,ANGELINA,4326,,,,,31.293089881100002,-94.73204339899999,,,POU,CITY OF LUFKIN,TX0030004,,Public Water Systems,TX,
TXss_S25,,"TXss_WS256,TXss_WS8,TXss_WS601",,CCNBND,ANGELINA,4326,,,,,31.191336553499998,-94.37755214549999,,,POU,WALNUT RIDGE ESTATES WATER SYSTEM,TX0030006,,Public Water Systems,TX,
TXss_S26,,"TXss_WS101,TXss_WS59,TXss_WS601",,CCNBND,ANGELINA,4326,,,,,31.179798988800002,-94.37139856430001,,,POU,PLEASURE POINT,TX0030007,,Public Water Systems,TX,
TXss_S27,,"TXss_WS8,TXss_WS601",,System,ANGELINA,4326,,,,,31.1682497321,-94.3915003836,,,POU,RAYLAKE WSC,TX0030010,,Public Water Systems,TX,
TXss_S28,,"TXss_WS256,TXss_WS8,TXss_WS59,TXss_WS601",,CCNBND,ANGELINA,4326,,,,,31.2691003112,-94.6402755417,,,POU,ANGELINA WSC,TX0030016,,Public Water Systems,TX,
TXss_S29,,"TXss_WS256,TXss_WS8,TXss_WS601",,CCNFAC,ANGELINA,4326,,,,,31.182223815900002,-94.6719011365,,,POU,BEULAH WSC,TX0030017,,Public Water Systems,TX,
TXss_S30,,"TXss_WS59,TXss_WS601",,System,ANGELINA,4326,,,,,31.424607018299998,-94.7893522632,,,POU,CENTRAL WCID OF ANGELINA COUNTY,TX0030019,,Public Water Systems,TX,
TXss_S31,,"TXss_WS256,TXss_WS8,TXss_WS59,TXss_WS601",,CCNBND,ANGELINA,4326,,,,,31.264075411599997,-94.5356983924,,,POU,FOUR WAY SUD,TX0030020,,Public Water Systems,TX,
TXss_S32,,"TXss_WS59,TXss_WS601",,System,ANGELINA,4326,,,,,31.3202105387,-94.8280468927,,,POU,HUDSON WSC,TX0030023,,Public Water Systems,TX,
TXss_S33,,"TXss_WS59,TXss_WS601",,CCNBND,ANGELINA,4326,,,,,31.3879269579,-94.6207186304,,,POU,M & M WSC,TX0030026,,Public Water Systems,TX,
TXss_S34,,"TXss_WS8,TXss_WS16,TXss_WS601",,System,ANGELINA,4326,,,,,31.170714199699997,-94.7379587782,,,POU,PRAIRIE GROVE WSC,TX0030027,,Public Water Systems,TX,
TXss_S35,,"TXss_WS59,TXss_WS601",,System,ANGELINA,4326,,,,,31.416287122600004,-94.70328605959999,,,POU,REDLAND WSC,TX0030028,,Public Water Systems,TX,
TXss_S36,,"TXss_WS7,TXss_WS59,TXss_WS601",,System,ANGELINA,4326,,,,,31.373455288800002,-94.80763494879999,,,POU,WOODLAWN WSC,TX0030029,,Public Water Systems,TX,
TXss_S37,,"TXss_WS256,TXss_WS8,TXss_WS601",,CCNBND,ANGELINA,4326,,,,,31.157561484899997,-94.4204920582,,,POU,CITY OF ZAVALLA,TX0030030,,Public Water Systems,TX,
TXss_S38,,"TXss_WS8,TXss_WS601",,CCNBND,ANGELINA,4326,,,,,31.2637778764,-94.4007464104,,,POU,WALNUT BEND WATER SYSTEM,TX0030037,,Public Water Systems,TX,
TXss_S39,,"TXss_WS256,TXss_WS601",,System,ANGELINA,4326,,,,,31.193487708600003,-94.3602597342,,,POU,TX AIRSTREAM HARBOR WATER,TX0030053,,Public Water Systems,TX,
TXss_S40,,"TXss_WS59,TXss_WS601",,CCNBND,ANGELINA,4326,,,,,31.4526948811,-94.90607183659999,,,POU,POLLOK-REDTOWN WSC,TX0030094,,Public Water Systems,TX,
TXss_S41,,"TXss_WS59,TXss_WS601",,System,ANGELINA,4326,,,,,31.3965111889,-94.73844282879999,,,POU,ANGELINA COUNTY FWSD 1,TX0030102,,Public Water Systems,TX,
TXss_S42,,"TXss_WS256,TXss_WS601",,OTHER,ANGELINA,4326,,,,,31.1996719029,-94.336031568,,,POU,RAYBURN WATER,TX0030104,,Public Water Systems,TX,
TXss_S43,,"TXss_WS564,TXss_WS576,TXss_WS601,TXss_WS101,TXss_WS580,TXss_WS566,TXss_WS16",,System,ARANSAS,4326,,,,,28.023325262100002,-97.07639023760001,,,POU,CITY OF ROCKPORT,TX0040002,,Public Water Systems,TX,
TXss_S44,,"TXss_WS566,TXss_WS564,TXss_WS101,TXss_WS601",,OTHER,ARANSAS,4326,,,,,28.0639322744,-97.09642386040001,,,POU,COPANO COVE SUBDIVISION,TX0040003,,Public Water Systems,TX,
TXss_S45,,"TXss_WS101,TXss_WS601",,System,ARANSAS,4326,,,,,28.166757615199998,-97.0044234115,,,POU,HOLIDAY BEACH WSC,TX0040015,,Public Water Systems,TX,
TXss_S46,,"TXss_WS566,TXss_WS601",,CCNBND,ARANSAS,4326,,,,,28.0489891806,-97.0825702944,,,POU,COPANO HEIGHTS WATER,TX0040017,,Public Water Systems,TX,
TXss_S47,,"TXss_WS101,TXss_WS601",,System,ARANSAS,4326,,,,,28.138120548200003,-96.9905879586,,,POU,ARANSAS BAY UTILITIES,TX0040018,,Public Water Systems,TX,
TXss_S48,,"TXss_WS566,TXss_WS564,TXss_WS601",,OTHER,ARANSAS,4326,,,,,28.076585269899997,-97.0931262032,,,POU,COPANO RIDGE SUBDIVISION,TX0040029,,Public Water Systems,TX,
TXss_S49,,"TXss_WS570,TXss_WS7,TXss_WS101,TXss_WS601",,System,ARANSAS,4326,,,,,28.1462327645,-96.99174965520001,,,POU,ARANSAS COUNTY MUD 1,TX0040042,,Public Water Systems,TX,
TXss_S50,,"TXss_WS7,TXss_WS601",,System,ARANSAS,4326,,,,,28.1338731558,-96.9796083717,,,POU,LAMAR IMPROVEMENT DISTRICT,TX0040059,,Public Water Systems,TX,
TXss_S51,,"TXss_WS601,TXss_WS52,TXss_WS27",,CCNBND,ARCHER,4326,,,,,33.5944521364,-98.63163055129999,,,POU,CITY OF ARCHER CITY,TX0050001,,Public Water Systems,TX,
TXss_S52,,"TXss_WS601,TXss_WS16,TXss_WS7,TXss_WS27",,System,ARCHER,4326,,,,,33.8169490579,-98.6861877102,,,POU,CITY OF HOLLIDAY,TX0050002,,Public Water Systems,TX,
TXss_S53,,"TXss_WS601,TXss_WS16,TXss_WS27",,OTHER,ARCHER,4326,,,,,33.6486443136,-98.4711293025,,,POU,CITY OF SCOTLAND,TX0050003,,Public Water Systems,TX,
TXss_S54,,"TXss_WS47,TXss_WS37,TXss_WS601,TXss_WS3,TXss_WS16",,System,ARCHER,4326,,,,,33.4539502673,-98.9280138127,,,POU,CITY OF MEGARGEL,TX0050012,,Public Water Systems,TX,
TXss_S55,,"TXss_WS601,TXss_WS29,TXss_WS54,TXss_WS27,TXss_WS16",,CCNBND,ARCHER,4326,,,,,33.5685110297,-98.44965546569999,,,POU,WINDTHORST WSC,TX0050013,,Public Water Systems,TX,
TXss_S56,,"TXss_WS601,TXss_WS27",,DISTRICTBND,ARCHER,4326,,,,,33.8147887231,-98.56101445709999,,,POU,ARCHER COUNTY MUD 1,TX0050014,,Public Water Systems,TX,
TXss_S57,,"TXss_WS601,TXss_WS27",,PWS,ARCHER,4326,,,,,33.8291675816,-98.54011382780001,,,POU,CITY OF LAKESIDE CITY,TX0050015,,Public Water Systems,TX,
TXss_S58,,"TXss_WS1,TXss_WS601",,PWS,ARMSTRONG,4326,,,,,35.1074748265,-101.362814469,,,POU,CLAUDE MUNICIPAL WATER SYSTEM,TX0060001,,Public Water Systems,TX,
TXss_S59,,"TXss_WS1,TXss_WS601",,CCNBND,ARMSTRONG,4326,,,,,35.1738544502,-101.572099403,,,POU,WASHBURN COMMUNITY WSC,TX0060002,,Public Water Systems,TX,
TXss_S60,,"TXss_WS59,TXss_WS601",,CCNBND,ATASCOSA,4326,,,,,28.9275645017,-98.577130473,,,POU,CITY OF JOURDANTON,TX0070002,,Public Water Systems,TX,
TXss_S61,,"TXss_WS92,TXss_WS59,TXss_WS601",,CITYBND,ATASCOSA,4326,,,,,28.9637952353,-98.4938284784,,,POU,CITY OF PLEASANTON,TX0070003,,Public Water Systems,TX,
TXss_S62,,"TXss_WS246,TXss_WS601",,System,ATASCOSA,4326,,,,,29.2322124953,-98.7850520142,,,POU,CITY OF LYTLE,TX0070004,,Public Water Systems,TX,
TXss_S63,,"TXss_WS59,TXss_WS601",,CCNBND,ATASCOSA,4326,,,,,29.0392695801,-98.56987651680001,,,POU,CITY OF POTEET,TX0070005,,Public Water Systems,TX,
TXss_S64,,"TXss_WS59,TXss_WS601",,CITYBND,ATASCOSA,4326,,,,,28.8590740487,-98.700487472,,,POU,CITY OF CHARLOTTE,TX0070016,,Public Water Systems,TX,
TXss_S65,,"TXss_WS251,TXss_WS92,TXss_WS601",,PWS,ATASCOSA,4326,,,,,28.7821564885,-98.4975314168,,,POU,CITY OF CHRISTINE,TX0070017,,Public Water Systems,TX,
TXss_S66,,"TXss_WS59,TXss_WS601",,CCNFAC,ATASCOSA,4326,,,,,28.7560586456,-98.16647931620001,,,POU,FASHING PEGGY WATER SYSTEM,TX0070018,,Public Water Systems,TX,
TXss_S67,,"TXss_WS92,TXss_WS59,TXss_WS601",,System,ATASCOSA,4326,,,,,28.9101308177,-98.4035997156,,,POU,MCCOY WSC,TX0070023,,Public Water Systems,TX,
TXss_S68,,"TXss_WS8,TXss_WS101,TXss_WS601",,OTHER,AUSTIN,4326,,,,,29.9469008285,-96.2613738134,,,POU,CITY OF BELLVILLE,TX0080001,,Public Water Systems,TX,
TXss_S69,,"TXss_WS8,TXss_WS101,TXss_WS601",,System,AUSTIN,4326,,,,,29.7665710687,-96.1616767014,,,POU,CITY OF SEALY,TX0080002,,Public Water Systems,TX,
TXss_S70,,"TXss_WS8,TXss_WS101,TXss_WS601",,CCNBND,AUSTIN,4326,,,,,30.019937447199997,-96.58777240719999,,,POU,WEST END WSC,TX0080005,,Public Water Systems,TX,
TXss_S71,,"TXss_WS101,TXss_WS601",,CCNBND,AUSTIN,4326,,,,,29.884237536,-96.4975966066,,,POU,NEW ULM WSC,TX0080014,,Public Water Systems,TX,
TXss_S72,,"TXss_WS8,TXss_WS101,TXss_WS601",,System,AUSTIN,4326,,,,,29.630828582800003,-96.06184245280001,,,POU,CITY OF WALLIS,TX0080015,,Public Water Systems,TX,
TXss_S73,,"TXss_WS8,TXss_WS601",,CITYBND,AUSTIN,4326,,,,,29.7547444423,-96.0422807148,,,POU,CITY OF BRAZOS COUNTRY,TX0080025,,Public Water Systems,TX,
TXss_S74,,"TXss_WS8,TXss_WS101,TXss_WS601",,CCNBND,AUSTIN,4326,,,,,29.7548778629,-96.05429352659999,,,POU,GREEN MEADOWS WSC,TX0080027,,Public Water Systems,TX,
TXss_S75,,"TXss_WS8,TXss_WS101,TXss_WS601",,System,AUSTIN,4326,,,,,30.027112214099997,-96.3172297949,,,POU,AUSTIN COUNTY WSC 1,TX0080040,,Public Water Systems,TX,
TXss_S76,,"TXss_WS8,TXss_WS101,TXss_WS601",,System,AUSTIN,4326,,,,,30.0196242143,-96.1670204057,,,POU,AUSTIN COUNTY WSC 2,TX0080041,,Public Water Systems,TX,
TXss_S77,,"TXss_WS8,TXss_WS101,TXss_WS601",,PWS,AUSTIN,4326,,,,,29.856201451599997,-96.2612963623,,,POU,AUSTIN COUNTY WSC 4,TX0080043,,Public Water Systems,TX,
TXss_S78,,"TXss_WS8,TXss_WS601",,PWS,AUSTIN,4326,,,,,29.933974771,-96.19173466049999,,,POU,AUSTIN COUNTY WSC 3,TX0080045,,Public Water Systems,TX,
TXss_S79,,"TXss_WS8,TXss_WS101,TXss_WS601",,PWS,AUSTIN,4326,,,,,29.7948374433,-96.2380727325,,,POU,HILLSIDE ESTATES WATER SYSTEM,TX0080049,,Public Water Systems,TX,
TXss_S80,,"TXss_WS8,TXss_WS101,TXss_WS601",,System,AUSTIN,4326,,,,,29.718315405300004,-96.1590724748,,,POU,MEADOWVIEW ESTATES,TX0080051,,Public Water Systems,TX,
TXss_S81,,"TXss_WS300,TXss_WS101,TXss_WS601",,System,AUSTIN,4326,,,,,29.7950110679,-96.2285856522,,,POU,LAKESIDE ESTATES WATER SYSTEM,TX0080053,,Public Water Systems,TX,
TXss_S82,,"TXss_WS8,TXss_WS101,TXss_WS601",,System,AUSTIN,4326,,,,,29.770371023899997,-96.21356312479999,,,POU,SETTLERS MEADOWS WATER SYSTEM,TX0080055,,Public Water Systems,TX,
TXss_S83,,"TXss_WS8,TXss_WS101,TXss_WS601",,System,AUSTIN,4326,,,,,29.7791493594,-96.21346145940001,,,POU,SETTLERS ESTATES SEC II,TX0080056,,Public Water Systems,TX,
TXss_S84,,"TXss_WS101,TXss_WS601",,PWS,AUSTIN,4326,,,,,29.786345583200003,-96.2299491536,,,POU,SETTLERS CROSSING WATER SYSTEM,TX0080058,,Public Water Systems,TX,
TXss_S85,,"TXss_WS8,TXss_WS101,TXss_WS601",,System,AUSTIN,4326,,,,,29.722075952399997,-96.15589731530001,,,POU,MEADOWVIEW ESTATES II,TX0080059,,Public Water Systems,TX,
TXss_S86,,"TXss_WS300,TXss_WS101,TXss_WS601",,System,AUSTIN,4326,,,,,29.7875820679,-96.22656281459999,,,POU,SETTLERS CROSSING WATER SYSTEM 2,TX0080060,,Public Water Systems,TX,
TXss_S87,,"TXss_WS588,TXss_WS596,TXss_WS1,TXss_WS601",,System,BAILEY,4326,,,,,34.2289900817,-102.732149458,,,POU,MULESHOE MUNICIPAL WATER SYSTEM,TX0090001,,Public Water Systems,TX,
TXss_S88,,"TXss_WS510,TXss_WS1,TXss_WS601",,CCNFAC,BAILEY,4326,,,,,33.863369446,-102.90525054700001,,,POU,MAPLE WSC,TX0090011,,Public Water Systems,TX,
TXss_S89,,"TXss_WS28,TXss_WS601",,DISTRICTBND,BANDERA,4326,,,,,29.5749373382,-98.92278688459999,,,POU,BANDERA COUNTY FWSD 1,TX0100011,,Public Water Systems,TX,
TXss_S90,,"TXss_WS28,TXss_WS601",,PWS,BANDERA,4326,,,,,29.7300944635,-99.0746246383,,,POU,CITY OF BANDERA,TX0100012,,Public Water Systems,TX,
TXss_S91,,"TXss_WS28,TXss_WS601",,CCNBND,BANDERA,4326,,,,,29.810995967600004,-99.24097243889999,,,POU,MEDINA WSC,TX0100013,,Public Water Systems,TX,
TXss_S92,,"TXss_WS447,TXss_WS28,TXss_WS448,TXss_WS601",,DISTRICTBND,BANDERA,4326,,,,,29.7094817428,-99.0483689542,,,POU,FLYING L RANCH PUD,TX0100016,,Public Water Systems,TX,
TXss_S93,,"TXss_WS28,TXss_WS601",,CCNBND,BANDERA,4326,,,,,29.7307070158,-99.0053508103,,,POU,BANDERA RIVER RANCH 1,TX0100017,,Public Water Systems,TX,
TXss_S94,,"TXss_WS28,TXss_WS601",,CCNBND,BANDERA,4326,,,,,29.6572667844,-98.97827507299999,,,POU,BLUE MEDINA WATER,TX0100030,,Public Water Systems,TX,
TXss_S95,,"TXss_WS451,TXss_WS28,TXss_WS601",,PWS,BANDERA,4326,,,,,29.6360878121,-98.98911182479999,,,POU,LAKE MEDINA SHORES,TX0100037,,Public Water Systems,TX,
TXss_S96,,"TXss_WS28,TXss_WS601",,PWS,BANDERA,4326,,,,,29.7246116608,-99.0530441438,,,POU,ENCHANTED RIVER ESTATES,TX0100039,,Public Water Systems,TX,
TXss_S97,,"TXss_WS28,TXss_WS601",,System,BANDERA,4326,,,,,29.5653474675,-98.9607024967,,,POU,MEDINA HIGHLANDS,TX0100041,,Public Water Systems,TX,
TXss_S98,,"TXss_WS28,TXss_WS601",,System,BANDERA,4326,,,,,29.7242944284,-99.09479525350001,,,POU,RIVER BEND ESTATES,TX0100042,,Public Water Systems,TX,
TXss_S99,,"TXss_WS28,TXss_WS601",,PWS,BANDERA,4326,,,,,29.6251483512,-98.9418332533,,,POU,LAKEWOOD WATER,TX0100047,,Public Water Systems,TX,
TXss_S100,,TXss_WS601,,PWS,,4326,,,,,29.6938168902,-99.0607163623,,,POU,SAN JULIAN CREEK ESTATES,TX0100052,,Public Water Systems,TX,
TXss_S101,,"TXss_WS28,TXss_WS601",,PWS,BANDERA,4326,,,,,29.814469957199996,-99.0526823302,,,POU,ELMWOOD ESTATES,TX0100053,,Public Water Systems,TX,
TXss_S102,,"TXss_WS28,TXss_WS601",,System,BANDERA,4326,,,,,29.7665547392,-99.1855716151,,,POU,PECAN GROVE,TX0100059,,Public Water Systems,TX,
TXss_S103,,TXss_WS28,,System,KERR,4326,,,,,29.7198453329,-98.92984423909999,,,POU,HILL COUNTRY MOBILE HOME PARK,TX0100061,,Public Water Systems,TX,
TXss_S104,,"TXss_WS8,TXss_WS77,TXss_WS28,TXss_WS601",,CCNBND,BANDERA,4326,,,,,29.6598136003,-98.8440597908,,,POU,RANCH HILLS WSC,TX0100062,,Public Water Systems,TX,
TXss_S105,,"TXss_WS28,TXss_WS601",,PWS,BANDERA,4326,,,,,29.690078853800003,-98.9799533418,,,POU,COMANCHE CLIFFS,TX0100065,,Public Water Systems,TX,
TXss_S106,,"TXss_WS28,TXss_WS601",,CCNBND,BANDERA,4326,,,,,29.676679463600003,-98.970417348,,,POU,THE FALLS WSC,TX0100072,,Public Water Systems,TX,
TXss_S107,,"TXss_WS28,TXss_WS601",,CCNBND,BANDERA,4326,,,,,29.737944132800003,-98.9333895436,,,POU,BEAR SPRINGS TRAILS SUBDIVISION,TX0100076,,Public Water Systems,TX,
TXss_S108,,"TXss_WS28,TXss_WS601",,System,BANDERA,4326,,,,,29.728734293200002,-98.97684429729999,,,POU,CIELO RIO RANCH WATER SYSTEM,TX0100091,,Public Water Systems,TX,
TXss_S109,,"TXss_WS28,TXss_WS601",,Upload,BANDERA,4326,,,,,29.7093565873,-99.01052640389999,,,POU,BRIDLEGATE SUBDIVISION,TX0100092,,Public Water Systems,TX,
TXss_S110,,"TXss_WS475,TXss_WS59,TXss_WS601",,System,BASTROP,4326,,,,,30.115250350900002,-97.3165103339,,,POU,CITY OF BASTROP,TX0110001,,Public Water Systems,TX,
TXss_S111,,"TXss_WS59,TXss_WS601",,Upload,BASTROP,4326,,,,,30.349965672600003,-97.37262411459999,,,POU,CITY OF ELGIN,TX0110002,,Public Water Systems,TX,
TXss_S112,,"TXss_WS173,TXss_WS59,TXss_WS601",,CCNBND,BASTROP,4326,,,,,30.006311436599997,-97.1569997575,,,POU,CITY OF SMITHVILLE,TX0110003,,Public Water Systems,TX,
TXss_S113,,"TXss_WS8,TXss_WS59,TXss_WS601",,System,BASTROP,4326,,,,,30.115158597199997,-97.32765196700001,,,POU,AQUA WSC,TX0110013,,Public Water Systems,TX,
TXss_S114,,"TXss_WS59,TXss_WS601",,OTHER,BASTROP,4326,,,,,30.2846462707,-97.23788550569999,,,POU,BASTROP COUNTY WCID 1,TX0110014,,Public Water Systems,TX,
TXss_S115,,"TXss_WS8,TXss_WS59,TXss_WS601",,System,BASTROP,4326,,,,,30.0859983269,-97.304689525,,,POU,BASTROP COUNTY WCID 2,TX0110020,,Public Water Systems,TX,
TXss_S116,,"TXss_WS59,TXss_WS601",,CCNBND,BASTROP,4326,,,,,29.948294677699998,-97.4404751172,,,POU,K & K WATER COMPANY,TX0110045,,Public Water Systems,TX,
TXss_S117,,"TXss_WS264,TXss_WS59,TXss_WS601",,CCNBND,BASTROP,4326,,,,,30.132281535900002,-97.4873084522,,,POU,BASTROP WEST WATER SUPPLY,TX0110047,,Public Water Systems,TX,
TXss_S118,,"TXss_WS59,TXss_WS601",,DISTRICTBND,BASTROP,4326,,,,,30.058191950300003,-97.2678005043,,,POU,BASTROP COUNTY MUD 1,TX0110049,,Public Water Systems,TX,
TXss_S119,,"TXss_WS7,TXss_WS601",,System,BASTROP,4326,,,,,30.124983614,-97.40876154680001,,,POU,THE COLONY MUD 1E,TX0110052,,Public Water Systems,TX,
TXss_S120,,TXss_WS7,,System,BASTROP,4326,,,,,30.124414062800003,-97.36680864559999,,,POU,THE COLONY MUD 1A,TX0110053,,Public Water Systems,TX,
TXss_S121,,"TXss_WS43,TXss_WS3,TXss_WS601",,System,BAYLOR,4326,,,,,33.5925420532,-99.2609512019,,,POU,CITY OF SEYMOUR,TX0120001,,Public Water Systems,TX,
TXss_S122,,"TXss_WS3,TXss_WS601",,System,BAYLOR,4326,,,,,33.4915797774,-99.06966133719999,,,POU,BAYLOR WSC,TX0120004,,Public Water Systems,TX,
TXss_S123,,"TXss_WS564,TXss_WS601,TXss_WS101,TXss_WS566,TXss_WS16,TXss_WS572,TXss_WS537",,OTHER,BEE,4326,,,,,28.4052177131,-97.7493198089,,,POU,CITY OF BEEVILLE,TX0130001,,Public Water Systems,TX,
TXss_S124,,"TXss_WS101,TXss_WS601",,System,BEE,4326,,,,,28.169556906999997,-97.7577522608,,,POU,TYNAN WSC,TX0130003,,Public Water Systems,TX,
TXss_S125,,"TXss_WS101,TXss_WS601",,DISTRICTBND,BEE,4326,,,,,28.6179602156,-97.80469395530001,,,POU,PETTUS MUD,TX0130013,,Public Water Systems,TX,
TXss_S126,,"TXss_WS8,TXss_WS601",,CCNBND,BEE,4326,,,,,28.2540381387,-97.6855153417,,,POU,SKIDMORE WSC,TX0130066,,Public Water Systems,TX,
TXss_S127,,"TXss_WS601,TXss_WS244,TXss_WS28,TXss_WS16,TXss_WS245",,System,BELL,4326,,,,,31.0452665834,-97.4758178371,,,POU,CITY OF BELTON,TX0140002,,Public Water Systems,TX,
TXss_S128,,"TXss_WS28,TXss_WS245,TXss_WS601",,System,BELL,4326,,,,,30.882428439499996,-97.40368529879999,,,POU,CITY OF HOLLAND,TX0140003,,Public Water Systems,TX,
TXss_S129,,"TXss_WS28,TXss_WS245,TXss_WS601",,CITYBND,BELL,4326,,,,,30.929834092600004,-97.22902684799999,,,POU,CITY OF ROGERS,TX0140004,,Public Water Systems,TX,
TXss_S130,,"TXss_WS279,TXss_WS601,TXss_WS244,TXss_WS28,TXss_WS16",,System,BELL,4326,,,,,31.0891637987,-97.3641061649,,,POU,CITY OF TEMPLE,TX0140005,,Public Water Systems,TX,
TXss_S131,,"TXss_WS287,TXss_WS601,TXss_WS244,TXss_WS16,TXss_WS245",,System,BELL,4326,,,,,31.082106684499998,-97.7346422594,,,POU,CITY OF KILLEEN,TX0140006,,Public Water Systems,TX,
TXss_S132,,"TXss_WS28,TXss_WS8,TXss_WS245,TXss_WS601",,CCNFAC,BELL,4326,,,,,30.940277604699997,-97.14714644809999,,,POU,BELL MILAM FALLS WSC,TX0140007,,Public Water Systems,TX,
TXss_S133,,"TXss_WS28,TXss_WS245,TXss_WS601",,CCNBND,BELL,4326,,,,,30.95261955,-97.4077199076,,,POU,ARMSTRONG WSC,TX0140019,,Public Water Systems,TX,
